_panel_year,_school_identity_key,edss_school_name,edss_school_kind,edss_province,edss_branch,name_context_status,target_department_count,context_candidate_count,overlap_candidate_count,top_candidate_open_id,candidate_signature_year,candidate_open_id,candidate_method,confidence_tier,resolution_status,score,score_margin,department_intersection_count,department_union_count,department_jaccard,target_department_coverage,candidate_department_coverage,academyinfo_department_jaccard,academyinfo_day_night_jaccard,cross_panel_department_jaccard,cross_year_group_key,cross_year_consistent,year_conflict_excluded,reverse_collision_excluded,evidence_sources,canonical_open_id_imputed
2023,employment-school-b2693e63a44cb08416c4,동덕여자대학교일반대학원,일반대학원,서울,본교,candidate_unique_name_context,15,42,29,1799171149,2023,1799171149,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.875000,0.653677,15,15,1.000000,1.000000,1.000000,0.375000,0.375000,1.000000,동덕여자대학교일반대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7625316e6c1e7cac775b,동명대학교 일반대학원,일반대학원,부산,본교,candidate_unique_name_context,10,14,10,8931274354,2023,8931274354,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.917647,0.676957,10,10,1.000000,1.000000,1.000000,0.588235,0.588235,1.000000,동명대학교일반대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-b000a8575f648c23a232,동서대학교일반대학원,일반대학원,부산,본교,candidate_unique_name_context,15,14,12,7997150003,2023,7997150003,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.911111,0.688464,15,15,1.000000,1.000000,1.000000,0.555556,0.555556,1.000000,동서대학교일반대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-1ed7926e6118abb6ace7,동신대학교대학원,일반대학원,전남,본교,candidate_unique_name_context,27,8,5,9736066877,2023,9736066877,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.914894,0.671880,27,27,1.000000,1.000000,1.000000,0.574468,0.574468,1.000000,동신대학교대학원|일반대학원|전남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-79332808b32a7abc1f69,동아대학교 대학원,일반대학원,부산,본교,candidate_unique_name_context,50,14,13,9291199982,2023,9291199982,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.884574,0.641221,50,50,1.000000,1.000000,1.000000,0.442478,0.442478,0.960784,동아대학교대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-bd545adf7b4b57046a95,동양대학교일반대학원,일반대학원,경북,본교,candidate_unique_name_context,12,18,10,8836039304,2023,8836039304,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.864865,0.654489,12,12,1.000000,1.000000,1.000000,0.324324,0.324324,1.000000,동양대학교일반대학원|일반대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-caef46fa50794d2efca6,동의대학교대학원,일반대학원,부산,본교,candidate_unique_name_context,47,14,14,6875050544,2023,6875050544,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.883186,0.656811,47,47,1.000000,1.000000,1.000000,0.415929,0.415929,1.000000,동의대학교대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-26acefcbda9477b1d5ae,명지대학교 대학원,일반대학원,경기,본교,candidate_unique_name_context,48,37,27,1222560584,2023,1222560584,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.915663,0.631595,48,48,1.000000,1.000000,1.000000,0.578313,0.578313,1.000000,명지대학교대학원|일반대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-fe53126102c16de07c84,목원대학교일반대학원,일반대학원,대전,본교,candidate_unique_name_context,17,11,9,2905982553,2023,2905982553,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.925926,0.672747,17,17,1.000000,1.000000,1.000000,0.629630,0.629630,1.000000,목원대학교일반대학원|일반대학원|대전|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-bf79152d0a2260d7fa73,목포대학교대학원,일반대학원,전남,본교,unmatched_name_context,40,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,목포대학교대학원|일반대학원|전남|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-1c32d480fe281a807b40,목포해양대학교대학원,일반대학원,전남,본교,unmatched_name_context,4,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,목포해양대학교대학원|일반대학원|전남|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-dcac79889178d063ca6d,배재대학교대학원,일반대학원,대전,본교,candidate_unique_name_context,26,11,9,8803287386,2023,8803287386,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.898113,0.674676,26,26,1.000000,1.000000,1.000000,0.490566,0.490566,1.000000,배재대학교대학원|일반대학원|대전|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-0020fb2f6ae0ec635990,부경대학교대학원,일반대학원,부산,본교,unmatched_name_context,85,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,부경대학교대학원|일반대학원|부산|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c132bdd0a1688502566b,부산가톨릭대학교대학원,일반대학원,부산,본교,candidate_unique_name_context,9,14,13,7619514286,2023,7619514286,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.881818,0.648485,9,9,1.000000,1.000000,1.000000,0.409091,0.409091,1.000000,부산가톨릭대학교대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-b12985b2b9e89ae85783,부산대학교 일반대학원,일반대학원,부산,본교,candidate_unique_name_context,123,14,14,9122209012,2023,9122209012,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.900408,0.706450,123,123,1.000000,1.000000,1.000000,0.502041,0.502041,1.000000,부산대학교일반대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-2b761d25fcb1490c6e5c,부산외국어대학교대학원,일반대학원,부산,본교,candidate_unique_name_context,16,14,6,7657066822,2023,7657066822,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.910345,0.758534,16,16,1.000000,1.000000,1.000000,0.551724,0.551724,1.000000,부산외국어대학교대학원|일반대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-41dc87f15b7aa45e48e8,부산장신대학교일반대학원,일반대학원,경남,본교,candidate_unique_name_context,1,10,1,5308098137,2023,5308098137,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,부산장신대학교일반대학원|일반대학원|경남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-16574d03b582c00ed584,삼육대학교 대학원,일반대학원,서울,본교,candidate_unique_name_context,14,42,34,5636268556,2023,5636268556,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.896552,0.625862,14,14,1.000000,1.000000,1.000000,0.482759,0.482759,1.000000,삼육대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-b81125594faa66f7c10d,상명대학교 대학원,일반대학원,서울,본교,candidate_unique_name_context,35,42,35,2194778203,2023,2194778203,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.738093,0.511866,35,50,0.700000,1.000000,0.700000,0.515464,0.515464,1.000000,상명대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-62db395e7c0accfe79fe,상명대학교 대학원,일반대학원,충남,캠퍼스,candidate_unique_name_context,15,0,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,상명대학교대학원|일반대학원|충남|캠퍼스,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c3bd60a2a0029ac26e3c,상지대학교대학원,일반대학원,강원,본교,candidate_unique_name_context,13,6,6,8792265117,2023,8792265117,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.844828,0.602805,13,13,1.000000,1.000000,1.000000,0.224138,0.224138,1.000000,상지대학교대학원|일반대학원|강원|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-1e4c758bd2158ed737c0,서강대학교대학원,일반대학원,서울,본교,candidate_unique_name_context,27,42,31,2472161531,2023,2472161531,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.912500,0.583172,27,27,1.000000,1.000000,1.000000,0.562500,0.562500,1.000000,서강대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-fd2ee7b739ec6a7c36f7,서경대학교 일반대학원,일반대학원,서울,본교,candidate_unique_name_context,10,42,32,7669046103,2023,7669046103,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.886957,0.566957,10,10,1.000000,1.000000,1.000000,0.434783,0.434783,1.000000,서경대학교일반대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-19e9e93a95e8d2774d6d,서울과학기술대학교 일반대학원,일반대학원,서울,본교,candidate_unique_name_context,35,42,29,3632739424,2023,3632739424,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.909375,0.700096,35,35,1.000000,1.000000,1.000000,0.546875,0.546875,1.000000,서울과학기술대학교일반대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c9be2c2b65da5fb9c2c7,서울기독대학교 대학원,일반대학원,서울,본교,candidate_unique_name_context,3,42,34,9473754882,2023,9473754882,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.900000,0.367857,3,3,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,서울기독대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-e20cb7bdc580dbe8849b,서울대학교 대학원,일반대학원,서울,본교,candidate_unique_name_context,145,42,37,7349737703,2023,7349737703,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.907807,0.722574,145,145,1.000000,1.000000,1.000000,0.539033,0.539033,1.000000,서울대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c64fb2856cd58a209c0a,서울시립대학교대학원,일반대학원,서울,본교,candidate_unique_name_context,40,42,37,3944832682,2023,3944832682,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.943301,0.678822,40,40,1.000000,1.000000,1.000000,0.727273,0.684211,1.000000,서울시립대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-ffc0dc30ef4a416adb9d,서울신학대학교대학원,일반대학원,경기,본교,candidate_unique_name_context,6,37,20,9174008369,2023,9174008369,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.900000,0.594444,6,6,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,서울신학대학교대학원|일반대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-8e432e765e16ef3a503b,서울여자대학교 대학원,일반대학원,서울,본교,candidate_unique_name_context,14,42,33,5100128233,2023,5100128233,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.865116,0.621358,14,14,1.000000,1.000000,1.000000,0.325581,0.325581,1.000000,서울여자대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-ebf43ff993ce32a80948,서울장신대학교 일반대학원,일반대학원,경기,본교,candidate_unique_name_context,1,37,9,9186791241,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.866667,0.000000,1,1,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,서울장신대학교일반대학원|일반대학원|경기|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-90e4e53a614d96464ae6,서울한영대학교 일반대학원,일반대학원,서울,본교,candidate_unique_name_context,5,42,24,1476925730,2023,1476925730,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.820000,0.440303,5,5,1.000000,1.000000,1.000000,0.300000,0.300000,0.600000,서울한영대학교일반대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-8d9a68ecb546542589d8,선문대학교대학원,일반대학원,충남,본교,candidate_unique_name_context,23,13,10,3512497603,2023,3512497603,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.897872,0.669507,23,23,1.000000,1.000000,1.000000,0.489362,0.489362,1.000000,선문대학교대학원|일반대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-ecc936ff9ddc23d6448b,성결대학교일반대학원,일반대학원,경기,본교,candidate_unique_name_context,5,37,30,6945149004,2023,6945149004,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.876923,0.477119,5,5,1.000000,1.000000,1.000000,0.384615,0.384615,1.000000,성결대학교일반대학원|일반대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-6c45abdba9609578064b,성공회대학교대학원,일반대학원,서울,본교,candidate_unique_name_context,6,42,28,3845379054,2023,3845379054,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.892308,0.556593,6,6,1.000000,1.000000,1.000000,0.461538,0.461538,1.000000,성공회대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-21893a8b80caa138607d,성균관대학교 일반대학원,일반대학원,서울,본교,candidate_unique_name_context,102,42,36,9076947808,2023,9076947808,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.893733,0.626462,102,102,1.000000,1.000000,1.000000,0.478469,0.478469,0.980392,성균관대학교일반대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-69c705d8e99d38ca170c,성신여자대학교대학원,일반대학원,서울,본교,candidate_unique_name_context,30,42,39,3210545241,2023,3210545241,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.922449,0.635696,30,30,1.000000,1.000000,1.000000,0.612245,0.612245,1.000000,성신여자대학교대학원|일반대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
