_panel_year,_school_identity_key,학교명,본분교명,시도명,학교종류명,academyinfo_school_id,academyinfo_school_name,academyinfo_enrollment,edss_0101_enrollment,candidate_open_id,candidate_method,department_signature_candidate_open_id,department_signature_resolution_status,cross_validation_status,resolution_status
2024,employment-school-1f37de43fb2abb063408,한국체육대학교,본교,서울,대학,0000032,한국체육대학교,2959,2959,9037995696,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-c9359bff1b75a435e2c0,한국침례신학대학교,본교,대전,대학,0000182,한국침례신학대학교,935,935,9853607714,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-627dbdbb0b11a951d612,한국항공대학교,본교,경기,대학,0000194,한국항공대학교,5907,5907,8684313714,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-158de6e7bf06106290b5,한동대학교,본교,경북,대학,0000196,한동대학교,5307,5307,7974777162,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-8766681312582f68fc7f,한라대학교,본교,강원,대학,0000197,한라대학교,4080,4080,6306250035,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-04e63e828bbda0bcaf7c,한림대학교,본교,강원,대학,0000198,한림대학교,10348,10348,6450987398,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5b6e532e0ee54c116565,한림성심대학교,본교,강원,전문대학,0000553,한림성심대학교,3422,3422,2969926416,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f2c835fd80b8f02871a1,한세대학교,본교,경기,대학,0000201,한세대학교,3261,3261,5550205051,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f5cc7f52910b23793115,한신대학교,본교,경기,대학,0000202,한신대학교,7388,7388,5703346312,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-35c8efcf6a5bec434659,한양대학교,본교,서울,대학,0000203,한양대학교,22610,22610,9258313953,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fa329ad103ab1b421671,한양여자대학교,본교,서울,전문대학,0000554,한양여자대학교,7538,7538,2735845208,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1ffd989b1f33ed722cc2,한영대학교,본교,전남,전문대학,0000555,한영대학교,1811,1811,6208432018,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-c03b9d8f59a4ee632b89,한일장신대학교,본교,전북,대학,0000206,한일장신대학교,911,911,2319199979,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-7f6d0868ac1b0e2fda98,협성대학교,본교,경기,대학,0000207,협성대학교,5192,5192,5622947633,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1dca280397617ad2d450,혜전대학교,본교,충남,전문대학,0000556,혜전대학교,3300,3300,4234214067,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-032fd3d2644d93187a19,호남대학교,본교,광주,대학,0000208,호남대학교,8346,8346,7015211522,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-cb1d70bca5cda9e782e8,호남신학대학교,본교,광주,대학,0000209,호남신학대학교,765,765,4745576679,academyinfo_two_year_exact_enrollment_school_context,4745576679,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-3d377adc54d2ec768c86,호산대학교,본교,경북,전문대학,0000415,호산대학교,2624,2624,7729016542,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0f2bc66b4c05e47405af,화성의과학대학교,본교,경기,대학,0000233,화성의과학대학교,603,603,1688166320,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
