catalog_sheet,catalog_row,source_domain,major_area,code,dataset,university_scope,delivery_type,provider,source_url,available_years,analysis_unit,major_fields,provision_level,school_code_available,seventy_percent_rule,priority,panel_relevance,download_status,notes
"교육통계(12종, 106테이블)",32,교육통계,학교,0117,학생귀국현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,학제명,시도명,출국원인명,국가명,체류기간명,상반기귀국유학생수,하반기귀국유학생수,상반기귀국남자유학생수_2014년이후,상반기귀국여자유학생수_2014년이후,하반기귀국남자유학생수_2014년이후,하반기귀국여자유학생수_2014년이후",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",33,교육통계,학교,0119,졸업후상황_특수_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,학제명,시도명,성별명,졸업후상황명,졸업후상황_특수_학생수",,N,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",34,교육통계,학교,0120,학생유학현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,학제명,시도명,유학원인명,국가명,하반기여자유학생수_2014년이후,하반기남자유학생수_2014년이후,상반기여자유학생수_2014년이후,상반기남자유학생수_2014년이후,하반기유학생수,상반기유학생수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",35,교육통계,학교,0121,학교체육시설현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2015,집계 또는 기관,"조사년도,학제명,시도명,체육시설명,수영장구분명,체육시설보유개수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",36,교육통계,학교,0122,컴퓨터보유현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2013~2025,집계 또는 기관,"조사년도,학제명,시도명,예산구분명,구입년도명,PC사양명,PC용도구분명,컴퓨터보유수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",37,교육통계,학교,0123,유치원버스운영실태현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,집계 또는 기관,"조사년도,학제명,시도명,유상운송보험담보특별약관가입유무,책임보험가입유무,종합보험가입유무,경찰서신고여부,차량번호",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",38,교육통계,학교,0124,유치원비상재해시설현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2018~2025,집계 또는 기관,"조사년도,학제명,시도명,비상재해시설명,조사일자,유치원건물번호,비상재해시설수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",39,교육통계,학교,0125,유치원시설환경현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2018~2025,집계 또는 기관,"조사년도,학제명,시도명,조사일자,체육장놀이터시설수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",40,교육통계,학교,0126,유치원안전공제회및보험가입현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,집계 또는 기관,"조사년도,학제명,시도명,공제회가입유무,보험가입유무,상해보험1인당보험료,공제회1인당연회비",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",41,교육통계,학교,0127,유치원연령별학급현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2018~2025,집계 또는 기관,"조사년도,학제명,시도명,조사일자,편성순회학급수,인가순회학급수,편성순회원아수,만3세편성정원수,만4세편성정원수,만5세편성정원수,만3세이상만4세미만편성정원수,만4세이상만5세미만편성정원수,만3세이상만5세미만편성정원수,편성정원수,편성특수정원수,만3세편성원아수,만4세편성원아수,만5세편성원아수,만3세이상만4세미만편성원아수,만4세이상만5세미만편성원아수,만3세이상만5세미만편성원아수,편성원아수,편성특수원아수,편성특수학급수,유치원연령별학급_편성학급수,만3세이상만5세미만편성학급수,인가학급수,인가특수학급수,인가정원수,만3세편성학급수,만4세편성학급수,만5세편성학급수,만3세이상만4세미만편성학급수,만4세이상만5세미만편성학급수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",42,교육통계,학교,0128,유치원원아수별학급현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2017,집계 또는 기관,"조사년도,학제명,시도명,원아수구분명,3세학급수,4세학급수,5세학급수,6세학급수,7세학급수,혼합학급수,3세미만학급수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",43,교육통계,학교,0129,유치원제공서비스현황_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2018~2025,집계 또는 기관,"조사년도,학제명,시도명,유치원제공서비스구분명,조사일자,유치원제공서비스수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",44,교육통계,학교,0131,편성학급_학교,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2016~2025,집계 또는 기관,"조사년도,학제명,시도명,학년구분명,학생과정구분명,편성학급_편성학급수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",45,교육통계,학생,0201,직업별학력별수강및이수현황_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,집계 또는 기관,"조사년도,학제명,시도명,사설학원분야명,사설학원종류명,수강자이수자구분명,직업별학력별수강및이수_남학생수,직업별학력별수강및이수_여학생수",,N,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",46,교육통계,학생,0202,이수기간별직업별수강및이수현황_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,집계 또는 기관,"조사년도,학제명,시도명,수강자이수자구분명,수강기간구분명,직업구분명,사설학원분야명,사설학원종류명,이수기간별직업별수강및이수_남학생수,이수기간별직업별수강및이수_여학생수",,N,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",47,교육통계,학생,0203,고등학교휴학현황_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,학제명,시도명,학년구분명,휴학사유명,고등학교휴학_남학생수,고등학교휴학_여학생수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",48,교육통계,학생,0204,입학현황_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,대학·학과,"조사년도,학제명,시도명,성별명,주야구분명,입학구분명,학과명,지원입학구분명,입학_학생수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",49,교육통계,학생,0205,입학정원_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,대학·학과,"조사년도,학제명,시도명,주야구분명,학과명,정원수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",50,교육통계,학생,0206,취업현황_분야별_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학과,"조사년도,학제명,시도명,주야구분명,취업경로구분명,학과명,취업_분야별_여자취업자수,취업_분야별_남자취업자수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",51,교육통계,학생,0207,취업현황_산업체별_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2019,대학·학과,"조사년도,학제명,시도명,주야구분명,산업체별취업구분명,학과명,취업_산업체별_여자취업자수,취업_산업체별_남자취업자수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",52,교육통계,학생,0208,취업현황_직업별_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2019,대학·학과,"조사년도,학제명,시도명,주야구분명,학과명,직업별취업구분명,취업_직업별_남자취업자수,취업_직업별_여자취업자수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"교육통계(12종, 106테이블)",53,교육통계,학생,0210,학생변동현황_학생,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,학제명,시도명,성별명,주야구분명,학년구분명,유학감소수,사망감소수,조기졸업감소수,조기진급감소수,유급감소수,조기입학감소수,면제자기타감소수,면제자학교장직권감소수,면제자보호자신청감소수,학업중단부적응감소수,학업중단품행감소수,학업중단가사감소수,학업중단기타감소수,변동후학생수,유예자미인정유학외감소수,유학파견동행감소수,유예자감소수,면제자감소수,자퇴감소수,퇴학감소수,학업중단제적감소수_2014년이후,휴학감소수_2014년이후,수료감소수_2014년이후,유예자기타감소수,유예자미인정유학감소수,조사년도진급예정학생수,유예자학교장직권감소수,유예자보호신청감소수,졸업감소수,고등학교복학증가수,도내전입증가수,도외전입증가수,유급증가수,조기진급증가수,조기입학증가수,편입증가수,재입학증가수,입학증가수,조사년도3월학생수,학업중단질병감소수,도내전출감소수,도외전출감소수,이민감소수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
