source,major_area,domn_code,dataset,advertised_years,original_field,korean_meaning,data_type,unit,missing_value_definition,definition_status
교육통계,공통,16170,학교속성,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,초등학교과정4학년단식학급수,초등학교과정4학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,초등학교과정3학년단식학급수,초등학교과정3학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,초등학교과정2학년단식학급수,초등학교과정2학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,초등학교과정1학년단식학급수,초등학교과정1학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_초등학교과정학급수,유초중등학급_초등학교과정학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_유치원과정학급수,유초중등학급_유치원과정학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_순회야간학급수,유초중등학급_순회야간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_순회주간학급수,유초중등학급_순회주간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,초등학교과정복식학급수,초등학교과정복식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_중학교과정학급수,유초중등학급_중학교과정학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,중학교과정1학년단식학급수,중학교과정1학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,중학교과정2학년단식학급수,중학교과정2학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,중학교과정3학년단식학급수,중학교과정3학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,중학교과정복식학급수,중학교과정복식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_고등학교과정학급수,유초중등학급_고등학교과정학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,고등학교과정1학년단식학급수학급수,고등학교과정1학년단식학급수학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,고등학교과정2학년단식학급수학급수,고등학교과정2학년단식학급수학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,고등학교과정3학년단식학급수학급수,고등학교과정3학년단식학급수학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,고등학교과정복식학급수,고등학교과정복식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_전공과정학급수,유초중등학급_전공과정학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_특수야간학급수,유초중등학급_특수야간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_특수주간학급수,유초중등학급_특수주간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_학급수,유초중등학급_학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_단식학급수,유초중등학급_단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,1학년단식학급수,1학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,2학년단식학급수,2학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,3학년단식학급수,3학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,4학년단식학급수,4학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,5학년단식학급수,5학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,6학년단식학급수,6학년단식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_복식학급수,유초중등학급_복식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,2개학년이하복식학급수,2개학년이하복식학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_3학년야간학급수,유초중등학급_3학년야간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_2학년야간학급수,유초중등학급_2학년야간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_1학년야간학급수,유초중등학급_1학년야간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,공통,16172,유초중등학급현황,2009~2025,유초중등학급_3학년주간학급수,유초중등학급_3학년주간학급수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
